CaseId,Gross Sales,Net Sales,Rejected,Receivable,Overdue receivable,Credit Score,Risk Class,Invoice Due Date,Dispute Case,Days Sales Outstanding,Collection Effectiveness Index,Accounts Receivable Turnover Rate,Average Days Delinquent,Delivered on Time,Automation Rate,Cost per 1k Revenue,FTEs per 1Bil Revenue,Credit Reviews per Credit FTE,Data Set
1525,98909,98909,0,98909,98909,0,Not evaluated,2019-05-11T02:17:44,No,58,72,1.27,23,Yes,20,2.16,36.49,54.45,Current State
1526,97089,97089,0,97089,0,91,Low,2019-05-12T08:09:31,No,58,57.88,1.31,23,Yes,20,2.02,37.12,57.88,Current State
1527,87868,0,87868,0,0,56,Medium,,No,58,69,0.6775,23,No,20,2.58,35.75,67.75,Current State
1528,48560,48560,0,48560,0,0,Not evaluated,2019-05-16T07:34:27,No,58,53.65,0.5365,23,No,20,2.57,37.06,53.65,Current State
1529,86309,0,86309,0,0,0,Not evaluated,,No,58,70,0.6301,23,Yes,20,2.53,36.16,63.01,Current State
1530,76444,76444,0,76444,0,86,Low,2019-05-15T15:54:40,No,58,59.90,1.26,23,Yes,20,2.29,37.67,59.90,Current State
1531,18999,18999,0,18999,18999,32,High,2019-05-31T04:11:50,No,58,79.99,0.72,23,No,20,2.27,36.69,79.99,Current State
1532,74211,0,0,0,0,72,Medium,2019-05-13T19:05:34,No,58,66.17,1.12,23,Yes,20,2.42,36.98,66.17,Current State
1533,21802,21802,0,21802,21802,0,Not evaluated,2019-05-12T13:57:09,No,58,57.17,1.19,23,Yes,20,2.52,35.66,57.17,Current State
1534,42721,42721,0,42721,42721,100,Low,2019-05-13T10:39:14,No,58,67.24,1.40,23,Yes,20,2.60,37.09,67.24,Current State
1535,28965,28965,0,28965,0,0,Not evaluated,2019-05-26T08:25:53,No,58,59.66,1.15,23,Yes,20,2.52,37.86,59.66,Current State
1536,65398,65398,0,65398,65398,39,Medium,2019-05-14T07:27:47,No,58,66.42,0.79,23,Yes,20,2.66,37.80,66.42,Current State
1537,103773,0,0,0,0,30,High,2019-05-14T17:32:36,No,58,67.19,0.6718999999999999,23,Yes,20,2.26,37.38,67.19,Current State
1538,11027,11027,0,11027,11027,48,Medium,2019-05-19T03:01:47,No,58,57.60,0.5760000000000001,23,Yes,20,2.36,36.30,57.60,Current State
1539,31302,31302,0,31302,31302,0,Not evaluated,2019-06-23T11:24:08,No,58,54.72,0.5472,23,Yes,20,2.93,37.03,54.72,Current State
1540,93153,93153,0,93153,0,100,Low,2019-05-14T16:36:45,No,58,73,1.40,23,Yes,20,2.50,37.49,64.70,Current State
1541,26059,26059,0,26059,26059,96,Low,2019-05-16T15:42:36,No,58,73,0.6315999999999999,23,Yes,20,2.64,36.73,63.16,Current State
1542,95101,95101,0,95101,95101,31,High,2019-05-15T18:39:33,No,58,66,0.71,23,Yes,20,2.41,36.46,58.33,Current State
1543,30289,30289,0,30289,0,54,Medium,2019-05-29T17:44:31,No,58,76.79,0.7679,23,Yes,20,2.35,37.19,76.79,Current State
1544,75609,75609,0,75609,0,43,Medium,2019-05-29T12:43:52,No,58,55.61,0.5561,23,Yes,20,2.43,37.19,55.61,Current State
1545,118852,0,0,0,0,44,Medium,2019-06-04T04:47:36,No,58,68,0.84,23,No,20,2.31,35.48,71.53,Current State
1546,100219,0,100219,0,0,0,Not evaluated,,No,58,67,0.78,23,No,20,2.34,37.61,55.41,Current State
1547,103964,103964,0,103964,0,78,Low,2019-05-15T18:19:14,No,58,71,1.18,23,Yes,20,2.39,38.21,75.55,Current State
1548,18975,18975,0,18975,0,23,High,2019-05-26T08:46:47,No,58,65,0.63,23,No,20,2.65,35.89,60.33,Current State
1549,41593,41593,0,41593,0,88,Low,2019-05-16T03:06:00,No,58,72,0.6966,23,Yes,20,2.36,36.68,69.66,Current State
1550,75323,0,75323,0,0,0,Not evaluated,,No,58,80.77,0.8077,23,Yes,20,2.10,38.20,80.77,Current State
1551,66037,66037,0,66037,0,72,Medium,2019-05-16T17:17:23,No,58,75.16,1.12,23,Yes,20,2.48,38.08,75.16,Current State
1552,116124,116124,0,116124,0,100,Low,2019-05-16T08:38:15,No,58,84.47,0.8447,23,Yes,20,2.43,36.56,84.47,Current State
1553,14364,0,14364,0,0,0,Not evaluated,,No,58,64.17,0.6417,23,Yes,20,2.47,37.93,64.17,Current State
1554,93693,93693,0,93693,0,53,Medium,2019-05-16T15:47:10,No,58,66.74,0.93,23,Yes,20,2.25,36.35,66.74,Current State
1555,70473,70473,0,70473,0,94,Low,2019-05-20T22:59:06,No,58,73,1.34,23,No,20,2.24,37.41,60.90,Current State
1556,13341,13341,0,13341,13341,74,Medium,2019-05-19T17:55:32,No,58,59.07,0.5907,23,Yes,20,2.43,35.88,59.07,Current State
1557,32253,32253,0,32253,0,14,High,2019-05-19T18:41:34,No,58,65,0.54,23,Yes,20,2.37,37.46,68.60,Current State
1558,92471,92471,0,92471,0,59,Medium,2019-05-17T19:22:05,No,58,53.22,0.99,23,Yes,20,2.51,35.58,53.22,Current State
1559,95799,95799,0,95799,0,76,Low,2019-05-17T10:38:24,No,58,71,0.6182,23,Yes,20,2.53,36.54,61.82,Current State
1560,85922,85922,0,85922,0,72,Medium,2019-05-31T06:03:33,No,58,70,0.8212999999999999,23,Yes,20,2.53,36.86,82.13,Current State
1561,68282,68282,0,68282,0,0,Not evaluated,2019-05-18T19:12:21,No,58,69.55,1.27,23,Yes,20,2.48,36.75,69.55,Current State
1562,93102,93102,0,93102,0,100,Low,2019-05-20T06:24:08,No,58,73,1.40,23,Yes,20,2.39,38.84,53.85,Current State
1563,12298,0,12298,0,0,0,Not evaluated,,No,58,68.56,1.16,23,Yes,20,2.65,36.19,68.56,Current State
1564,51659,51659,0,51659,0,29,High,2019-05-20T13:22:41,No,58,64.87,0.69,23,Yes,20,2.66,36.52,64.87,Current State
1565,84438,84438,0,84438,84438,77,Low,2019-05-20T01:55:40,No,58,66.41,1.17,23,No,20,2.27,36.60,66.41,Current State
1566,40142,40142,0,40142,0,100,Low,2019-05-21T08:04:15,No,58,62.31,0.6231,23,Yes,20,2.61,38.70,62.31,Current State
1567,81932,0,0,0,0,24,High,2019-05-19T06:27:34,No,58,56.94,0.64,23,Yes,20,2.35,37.02,56.94,Current State
1568,79349,79349,0,79349,0,0,Not evaluated,2019-06-20T03:14:24,No,58,63.73,0.6373,23,Yes,20,2.28,36.54,63.73,Current State
1569,109580,109580,0,109580,109580,99,Low,2019-05-21T04:46:51,No,58,57.61,0.5761,23,Yes,20,2.59,34.63,57.61,Current State
1570,40848,40848,0,40848,0,73,Medium,2019-05-19T16:09:06,No,58,70,0.6525,23,No,20,2.23,33.68,65.25,Current State
1571,47759,0,47759,0,0,0,Not evaluated,,No,58,72.14,1.30,23,No,20,2.64,37.01,72.14,Current State
1572,73426,73426,0,73426,0,45,Medium,2019-05-19T13:54:14,No,58,68.58,0.6858,23,No,20,2.29,37.01,68.58,Current State
1573,37501,37501,0,37501,0,0,Not evaluated,2019-05-18T19:46:44,No,58,65.76,0.6576000000000001,23,No,20,2.21,36.21,65.76,Current State
1574,72938,72938,0,72938,72938,0,Not evaluated,2019-05-18T19:29:44,No,58,57.12,1.24,23,Yes,20,2.41,36.92,57.12,Current State
1575,55318,55318,0,55318,0,89,Low,2019-05-19T23:58:19,No,58,58.77,0.5877,23,No,20,2.73,36.74,58.77,Current State
1576,82015,82015,0,82015,0,0,Not evaluated,2019-06-15T03:11:17,No,58,61.31,0.6131,23,Yes,20,2.40,36.46,61.31,Current State
1577,61589,61589,0,61589,0,77,Low,2019-05-20T05:13:46,No,58,71,1.17,23,Yes,20,2.91,37.64,53.23,Current State
1578,94345,94345,0,94345,0,0,Not evaluated,2019-05-18T22:55:38,No,58,76.83,1.29,23,Yes,20,2.46,37.20,76.83,Current State
1579,48255,48255,0,48255,0,81,Low,2019-05-27T17:10:10,No,58,57.92,1.21,23,Yes,20,2.25,36.97,57.92,Current State
1580,78219,0,0,0,0,55,Medium,2019-06-02T12:58:27,No,58,69,0.5447,23,Yes,20,2.24,37.10,54.47,Current State
1581,118919,0,118919,0,0,43,Medium,,No,58,54.32,0.83,23,Yes,20,2.26,36.14,54.32,Current State
1582,110625,110625,0,110625,0,83,Low,2019-05-23T00:24:38,No,58,71,1.23,23,Yes,20,2.65,37.60,65.50,Current State
1583,29566,29566,0,29566,29566,78,Low,2019-05-25T22:26:33,No,57,72,0.5928,21,No,21,2.47,37.00,59.28,Current State
1584,68596,0,0,0,0,57,Medium,2019-05-28T05:19:06,No,57,64.50,0.645,21,Yes,21,2.37,36.78,64.50,Current State
1585,87014,87014,0,87014,87014,36,Medium,2019-06-02T18:40:38,No,57,68,0.6972,21,Yes,21,2.45,38.08,69.72,Current State
1586,70847,70847,0,70847,0,30,High,2019-05-26T16:44:48,No,57,67,0.78,21,Yes,21,2.64,37.30,66.05,Current State
1587,118728,118728,0,118728,0,78,Low,2019-05-21T16:55:31,No,57,52.28,0.5228,21,Yes,21,2.51,36.67,52.28,Current State
1588,19225,19225,0,19225,19225,20,High,2019-05-22T01:05:16,No,57,66,0.68,21,Yes,21,2.35,38.12,64.34,Current State
1589,50667,50667,0,50667,0,75,Low,2019-05-22T16:30:07,No,57,67.60,0.6759999999999999,21,Yes,21,2.67,37.60,67.60,Current State
1590,102045,102045,0,102045,0,85,Low,2019-05-22T20:04:07,No,57,73,0.7025,21,No,21,2.40,36.75,70.25,Current State
1591,25611,25611,0,25611,0,81,Low,2019-05-24T09:27:54,No,57,68.25,0.6825,21,Yes,21,2.44,37.15,68.25,Current State
1592,34962,0,34962,0,0,0,Not evaluated,,No,57,82.59,0.8259000000000001,21,No,21,2.31,36.94,82.59,Current State
1593,117867,0,117867,0,0,43,Medium,,No,57,79.34,0.91,21,Yes,21,2.53,37.46,79.34,Current State
1594,66871,66871,0,66871,0,82,Low,2019-05-22T14:51:07,No,57,73,1.30,21,Yes,21,2.27,36.66,64.70,Current State
1595,71860,71860,0,71860,71860,78,Low,2019-05-23T00:08:44,No,57,72,0.6378,21,Yes,21,2.88,36.74,63.78,Current State
1596,67057,67057,0,67057,67057,73,Medium,2019-05-25T11:24:38,No,57,55.19,0.5519,21,Yes,21,2.59,35.59,55.19,Current State
1597,100411,100411,0,100411,0,88,Low,2019-05-23T04:03:55,No,57,69.05,1.36,21,Yes,21,2.38,35.49,69.05,Current State
1598,58366,58366,0,58366,0,100,Low,2019-05-23T09:49:27,No,57,74,0.5676,21,Yes,21,2.57,36.72,56.76,Current State
1599,85350,85350,0,85350,0,0,Not evaluated,2019-05-26T20:54:25,No,57,68,0.6229,21,Yes,21,2.48,37.67,62.29,Current State
1600,97909,97909,0,97909,0,36,Medium,2019-05-24T05:58:31,No,57,53.07,0.5307,21,Yes,21,2.41,36.92,53.07,Current State
1601,97433,97433,0,97433,97433,6,High,2019-05-24T14:38:27,No,57,65,0.6826000000000001,21,No,21,2.86,38.38,68.26,Current State
1602,41070,41070,0,41070,0,63,Medium,2019-06-05T01:17:35,No,57,68.42,1.11,21,Yes,21,2.90,36.89,68.42,Current State
1603,81871,81871,0,81871,0,52,Medium,2019-06-08T07:08:09,No,57,67.58,0.6758,21,Yes,21,2.34,35.82,67.58,Current State
1604,14836,14836,0,14836,14836,39,Medium,2019-05-24T19:59:36,No,57,69.99,0.6999,21,Yes,21,2.41,36.24,69.99,Current State
1605,77955,0,0,0,0,38,Medium,2019-05-24T10:44:14,No,57,64.65,0.6465000000000001,21,Yes,21,2.34,36.03,64.65,Current State
1606,84226,84226,0,84226,0,36,Medium,2019-05-24T19:03:53,No,57,68,0.6253,21,Yes,21,2.46,34.83,62.53,Current State
1607,53689,53689,0,53689,53689,81,Low,2019-05-27T10:02:07,No,57,64.94,0.6494,21,Yes,21,2.55,36.12,64.94,Current State
1608,83241,83241,0,83241,0,88,Low,2019-06-07T08:57:33,No,57,73,0.6834,21,No,21,2.42,36.71,68.34,Current State
1609,24538,24538,0,24538,0,72,Medium,2019-05-25T03:50:21,No,57,72,1.20,21,No,21,2.36,35.35,65.43,Current State
1610,29250,29250,0,29250,29250,51,Medium,2019-05-25T17:14:06,No,57,55.86,0.5586,21,Yes,21,2.20,35.83,55.86,Current State
1611,72971,72971,0,72971,0,48,Medium,2019-05-30T19:10:29,No,57,69,0.6706,21,Yes,21,2.27,37.40,67.06,Current State
1612,14996,14996,0,14996,14996,0,Not evaluated,2019-05-24T12:33:57,No,57,57.60,0.5760000000000001,21,Yes,21,2.45,37.14,57.60,Current State
1613,10596,0,10596,0,0,0,Not evaluated,,No,57,68.72,0.92,21,Yes,21,2.36,35.30,68.72,Current State
1614,51254,0,51254,0,0,21,High,,No,57,56.76,0.69,21,Yes,21,2.61,38.13,56.76,Current State
1615,28897,28897,0,28897,0,41,Medium,2019-05-26T08:29:27,No,57,63.42,0.89,21,No,21,2.61,35.76,63.42,Current State
1616,31036,0,0,0,0,90,Low,2019-05-26T01:24:38,No,57,61.52,0.6152000000000001,21,No,21,2.32,37.40,61.52,Current State
1617,19853,19853,0,19853,0,96,Low,2019-05-26T00:31:39,No,57,64.42,1.44,21,No,21,2.52,35.80,64.42,Current State
1618,110567,110567,0,110567,110567,96,Low,2019-05-26T14:43:24,Yes,57,61.75,0.6175,21,No,21,2.74,36.67,61.75,Current State
1619,75692,75692,0,75692,75692,7,High,2019-06-08T00:30:31,No,57,67.36,0.6736,21,Yes,21,2.74,36.69,67.36,Current State
1620,32524,0,0,0,0,7,High,2019-06-19T04:25:15,No,57,65,0.6424,21,No,21,2.49,36.65,64.24,Current State
1621,18118,18118,0,18118,0,76,Low,2019-05-27T07:51:47,No,57,72,1.24,21,Yes,21,2.84,36.61,65.77,Current State
1622,27928,27928,0,27928,27928,32,High,2019-06-10T11:35:06,No,57,68,0.7757999999999999,21,No,21,2.67,37.04,77.58,Current State
1623,107982,107982,0,107982,0,77,Low,2019-05-27T02:13:51,No,57,62.36,1.25,21,Yes,21,2.09,35.80,62.36,Current State
1624,32445,0,32445,0,0,0,Not evaluated,,No,57,65,0.57,21,Yes,21,2.80,37.60,56.33,Current State
1625,98158,98158,0,98158,98158,99,Low,2019-05-27T03:02:12,Yes,57,74,1.47,21,Yes,21,2.53,37.18,61.41,Current State
1626,70985,70985,0,70985,70985,66,Medium,2019-05-28T07:13:24,No,57,96.13,0.9612999999999999,21,No,21,2.49,35.66,96.13,Current State
1627,64700,0,0,0,0,0,Not evaluated,2019-06-23T14:11:03,No,57,70,0.6453,21,Yes,21,2.60,35.08,64.53,Current State
1628,57898,57898,0,57898,0,41,Medium,2019-05-28T04:03:40,No,57,69,0.89,21,Yes,21,2.51,37.94,61.33,Current State
1629,30809,30809,0,30809,0,96,Low,2019-05-30T10:48:37,No,57,74,0.6679,21,No,21,2.50,36.89,66.79,Current State
1630,54434,54434,0,54434,0,93,Low,2019-05-28T08:48:19,No,57,61.88,1.41,21,Yes,21,2.49,36.51,61.88,Current State
1631,85391,85391,0,85391,85391,69,Medium,2019-05-28T13:15:44,No,57,62.30,0.623,21,Yes,21,2.68,37.18,62.30,Current State
1632,87168,87168,0,87168,0,77,Low,2019-05-28T17:24:56,No,57,79.08,0.7908,21,No,21,2.62,36.69,79.08,Current State
1633,41841,41841,0,41841,0,78,Low,2019-05-28T20:42:13,No,57,57.69,1.26,21,Yes,21,2.66,36.41,57.69,Current State
1634,37723,0,37723,0,0,0,Not evaluated,,No,57,70.16,0.7016,21,Yes,21,2.38,36.80,70.16,Current State
1635,14548,14548,0,14548,0,93,Low,2019-05-29T08:21:09,No,57,61.20,1.41,21,No,21,2.16,37.86,61.20,Current State
1636,71578,71578,0,71578,0,79,Low,2019-05-29T04:47:30,No,57,72,1.27,21,Yes,21,2.42,35.48,58.05,Current State
1637,100741,100741,0,100741,0,88,Low,2019-05-29T18:55:46,No,57,73,0.5945,21,Yes,21,2.61,37.38,59.45,Current State
1638,34469,34469,0,34469,34469,28,High,2019-05-30T02:23:14,No,57,67,0.76,21,Yes,21,2.34,36.86,82.21,Current State
1639,16085,16085,0,16085,16085,0,Not evaluated,2019-06-12T17:27:16,Yes,57,66.62,0.6662,21,Yes,21,2.20,37.78,66.62,Current State
1640,89198,89198,0,89198,0,35,Medium,2019-06-03T09:16:26,No,57,68,0.83,21,Yes,21,2.23,37.42,68.95,Current State
1641,78674,78674,0,78674,78674,0,Not evaluated,2019-05-31T13:34:19,Yes,57,70.43,0.7043,21,Yes,21,2.90,37.35,70.43,Current State
1642,73117,0,73117,0,0,0,Not evaluated,,No,57,53.32,1.45,21,Yes,21,2.49,37.12,53.32,Current State
1643,48101,48101,0,48101,48101,15,High,2019-06-02T04:17:26,No,57,69.18,0.63,21,No,21,2.40,36.40,69.18,Current State
1644,82918,82918,0,82918,82918,26,High,2019-06-04T13:28:21,No,57,69.17,0.6917,21,No,21,2.60,38.43,69.17,Current State
1645,27080,27080,0,27080,27080,33,High,2019-06-19T05:50:27,No,57,61.91,0.6191,21,No,21,2.26,37.19,61.91,Current State
1646,95321,95321,0,95321,0,23,High,2019-06-05T04:30:49,No,57,66.66,0.71,21,No,21,2.61,35.65,66.66,Current State
1647,36630,36630,0,36630,0,79,Low,2019-06-02T06:09:36,No,57,72,1.27,21,No,21,2.73,36.81,77.66,Current State
1648,66545,0,0,0,0,12,High,2019-06-03T11:29:11,No,57,66,0.7023999999999999,21,Yes,21,2.43,36.73,70.24,Current State
1649,101819,101819,0,101819,0,89,Low,2019-06-05T13:52:18,No,57,73,1.37,21,Yes,21,2.85,36.50,71.59,Current State
1650,48598,48598,0,48598,48598,97,Low,2019-05-31T17:38:58,No,57,58.33,0.5832999999999999,21,No,21,2.49,37.08,58.33,Current State
1651,46974,46974,0,46974,0,0,Not evaluated,2019-06-03T13:34:06,No,57,71,0.6493000000000001,21,Yes,21,2.68,37.12,64.93,Current State
1652,56886,56886,0,56886,0,71,Medium,2019-06-05T18:22:54,No,57,72,1.19,21,No,21,2.23,35.69,74.63,Current State
1653,36292,36292,0,36292,0,90,Low,2019-06-01T00:31:17,No,57,73,1.38,21,No,21,2.27,37.35,71.78,Current State
1654,60311,60311,0,60311,60311,84,Low,2019-06-08T12:16:18,No,57,73.78,0.7378,21,Yes,21,2.13,36.58,73.78,Current State
1655,61369,61369,0,61369,0,95,Low,2019-06-03T11:05:06,No,57,74,1.43,21,Yes,21,2.92,37.75,67.85,Current State
1656,59193,59193,0,59193,59193,16,High,2019-06-09T16:27:59,No,57,66,0.7351000000000001,21,Yes,21,2.54,35.82,73.51,Current State
1657,89321,89321,0,89321,89321,84,Low,2019-06-01T10:59:30,No,57,73,0.6171,21,Yes,21,2.30,37.34,61.71,Current State
1658,112705,112705,0,112705,0,31,High,2019-06-02T02:01:51,No,57,68,0.7611,21,Yes,21,2.70,36.20,76.11,Current State
1659,89404,0,0,0,0,0,Not evaluated,2019-06-16T07:41:48,No,57,61.67,0.53,21,Yes,21,2.66,37.79,61.67,Current State
1660,14024,0,14024,0,0,0,Not evaluated,,No,57,58.77,0.95,21,Yes,21,2.47,37.16,58.77,Current State
1661,56496,56496,0,56496,0,96,Low,2019-06-01T16:24:35,No,57,74,0.5143,21,Yes,21,2.31,36.71,51.43,Current State
1662,78903,78903,0,78903,0,98,Low,2019-06-16T16:42:21,No,57,74,0.5244,21,No,21,2.68,36.44,52.44,Current State
1663,53419,53419,0,53419,0,98,Low,2019-06-06T23:12:22,No,57,74,1.46,21,Yes,21,2.78,37.13,76.44,Current State
1664,51350,51350,0,51350,0,12,High,2019-06-08T02:19:31,No,57,63.41,0.6341,21,Yes,21,2.56,36.74,63.41,Current State
1665,106121,0,0,0,0,13,High,2019-06-07T11:19:47,No,57,57.78,0.61,21,Yes,21,2.73,37.27,57.78,Current State
1666,39845,39845,0,39845,0,75,Low,2019-06-03T08:10:16,No,57,63.58,1.23,21,No,21,2.82,35.78,63.58,Current State
1667,50404,50404,0,50404,0,81,Low,2019-06-03T20:26:57,No,57,73,1.29,21,Yes,21,2.36,37.20,69.80,Current State
1668,99343,99343,0,99343,0,48,Medium,2019-06-08T10:21:36,No,57,69,0.96,21,Yes,21,2.35,37.03,53.50,Current State
1669,27753,27753,0,27753,0,50,Medium,2019-06-08T09:15:46,No,57,69,0.5534,21,No,21,2.34,36.74,55.34,Current State
1670,20469,0,20469,0,0,0,Not evaluated,,No,57,66,0.63,21,No,21,2.71,37.57,63.59,Current State
1671,51961,0,51961,0,0,0,Not evaluated,,No,57,72,0.616,21,Yes,21,2.59,37.22,61.60,Current State
1672,108571,108571,0,108571,0,9,High,2019-06-19T09:21:55,No,57,68.34,0.57,21,Yes,21,2.82,37.30,68.34,Current State
1673,46810,46810,0,46810,0,72,Medium,2019-06-06T06:06:09,No,57,76.21,0.7620999999999999,21,Yes,21,2.51,36.45,76.21,Current State
1674,79255,79255,0,79255,0,97,Low,2019-06-06T22:34:14,No,57,57.97,1.45,21,Yes,21,2.41,37.14,57.97,Current State
1675,11428,11428,0,11428,0,67,Medium,2019-06-07T07:13:30,No,57,52.57,0.5257000000000001,21,Yes,21,2.56,37.30,52.57,Current State
1676,59974,59974,0,59974,0,96,Low,2019-06-04T12:12:42,No,57,56.92,1.44,21,No,21,2.92,34.01,56.92,Current State
1677,49077,49077,0,49077,49077,0,Not evaluated,2019-06-03T22:01:51,No,57,73,0.5797,21,Yes,21,2.62,36.97,57.97,Current State
1678,20154,20154,0,20154,0,35,Medium,2019-06-05T09:53:08,No,57,68,0.83,21,Yes,21,2.38,36.36,56.91,Current State
1679,56584,56584,0,56584,56584,0,Not evaluated,2019-06-03T22:01:17,No,57,73,1.31,21,Yes,21,2.73,37.31,61.10,Current State
1680,60451,0,0,0,0,16,High,2019-06-08T11:57:02,No,57,65.16,0.64,21,No,21,2.71,36.65,65.16,Current State
1681,22402,22402,0,22402,0,94,Low,2019-06-05T18:20:10,No,57,61.80,0.618,21,Yes,21,2.52,37.22,61.80,Current State
1682,28706,0,0,0,0,0,Not evaluated,2019-06-04T08:44:16,No,57,63.35,0.87,21,Yes,21,2.30,38.17,63.35,Current State
1683,108655,108655,0,108655,0,95,Low,2019-06-05T16:06:06,No,57,57.72,1.43,21,No,21,2.53,36.11,57.72,Current State
1684,115341,115341,0,115341,0,84,Low,2019-06-05T19:12:13,No,57,62.26,1.32,21,Yes,21,2.52,36.22,62.26,Current State
1685,31485,0,0,0,0,50,Medium,2019-06-06T06:14:44,No,57,69,0.98,21,Yes,21,2.19,35.51,59.42,Current State
1686,96451,96451,0,96451,96451,25,High,2019-06-10T12:43:42,No,57,67,0.73,21,Yes,21,2.84,35.61,74.54,Current State
1687,84937,84937,0,84937,84937,73,Medium,2019-06-09T11:14:55,No,57,50.92,1.21,21,Yes,21,2.71,35.94,50.92,Current State
1688,80349,0,80349,0,0,12,High,,No,57,66,0.6683,21,Yes,21,2.43,37.08,66.83,Current State
1689,36167,36167,0,36167,0,97,Low,2019-06-06T15:33:22,No,57,58.28,0.5828,21,Yes,21,2.61,36.92,58.28,Current State
1690,59843,59843,0,59843,0,95,Low,2019-06-07T01:50:18,No,57,74,1.43,21,No,21,2.74,37.09,66.48,Current State
1691,118596,118596,0,118596,118596,21,High,2019-06-10T04:03:30,No,57,59.14,0.5914,21,Yes,21,2.60,39.17,59.14,Current State
1692,60654,60654,0,60654,60654,56,Medium,2019-06-19T15:03:14,No,57,54.21,0.5421,21,Yes,21,2.64,36.60,54.21,Current State
1693,55038,55038,0,55038,0,83,Low,2019-06-07T02:46:52,No,57,73,1.31,21,Yes,21,2.35,35.53,79.74,Current State
1694,28667,28667,0,28667,0,65,Medium,2019-06-07T23:14:39,No,57,71,0.5747,21,No,21,2.75,37.44,57.47,Current State
1695,34061,0,0,0,0,25,High,2019-06-08T11:57:19,No,57,58.23,0.73,21,No,21,2.10,36.32,58.23,Current State
1696,42047,0,42047,0,0,0,Not evaluated,,No,57,55.42,0.5542,21,Yes,21,2.23,36.36,55.42,Current State
1697,60375,0,0,0,0,0,Not evaluated,2019-06-06T16:01:53,No,57,74,0.7498999999999999,21,Yes,21,2.46,35.70,74.99,Current State
1698,97891,97891,0,97891,0,0,Not evaluated,2019-06-07T04:58:00,No,57,65.50,0.84,21,Yes,21,2.50,35.51,65.50,Current State
1699,13083,13083,0,13083,13083,19,High,2019-06-11T00:38:23,Yes,57,58.37,0.67,21,Yes,21,2.48,36.87,58.37,Current State
1700,99801,99801,0,99801,99801,73,Medium,2019-06-12T20:40:40,No,57,72,0.6251,21,Yes,21,2.66,36.17,62.51,Current State
1701,88138,88138,0,88138,0,84,Low,2019-06-08T18:19:15,No,57,75.40,0.754,21,Yes,21,2.11,37.13,75.40,Current State
1702,83627,83627,0,83627,83627,0,Not evaluated,2019-07-08T17:58:12,Yes,57,72,1.24,21,Yes,21,2.72,36.87,54.81,Current State
1703,36963,36963,0,36963,36963,0,Not evaluated,2019-06-15T14:48:00,No,57,71,1.12,21,Yes,21,2.30,37.32,77.76,Current State
1704,43245,43245,0,43245,0,89,Low,2019-06-11T12:19:01,No,57,73,1.37,21,Yes,21,2.62,38.16,60.05,Current State
1705,35422,35422,0,35422,35422,0,Not evaluated,2019-06-08T02:01:20,No,57,73,0.655,21,Yes,21,2.40,37.30,65.50,Current State
1706,59611,59611,0,59611,59611,11,High,2019-06-25T10:58:38,No,57,53.48,0.59,21,No,21,2.37,36.04,53.48,Current State
1707,72201,72201,0,72201,72201,0,Not evaluated,2019-06-08T15:07:02,No,57,63.16,1.48,21,Yes,21,2.25,37.58,63.16,Current State
1708,16222,16222,0,16222,0,87,Low,2019-06-09T13:49:33,No,57,53.15,1.35,21,No,21,2.59,35.50,53.15,Current State
1709,76270,76270,0,76270,0,87,Low,2019-06-30T01:15:21,No,57,59.34,0.5934,21,Yes,21,2.85,37.49,59.34,Current State
1710,54485,54485,0,54485,54485,61,Medium,2019-06-09T20:02:20,Yes,57,71,0.6505,21,Yes,21,2.61,38.10,65.05,Current State
1711,117439,117439,0,117439,0,61,Medium,2019-06-10T18:36:43,No,57,66.96,0.6696,21,Yes,21,2.86,37.57,66.96,Current State
1712,39037,39037,0,39037,39037,0,Not evaluated,2019-06-24T21:04:12,No,57,74,0.5816,21,Yes,21,2.69,35.96,58.16,Current State
1713,62487,0,0,0,0,0,Not evaluated,2019-06-09T12:55:39,No,57,74,1.45,21,Yes,21,2.55,37.95,79.16,Current State
1714,18693,18693,0,18693,0,62,Medium,2019-06-10T21:15:01,No,57,53.02,1.10,21,Yes,21,2.62,37.73,53.02,Current State
1715,81924,81924,0,81924,81924,0,Not evaluated,2019-06-12T04:56:43,No,57,67,0.7729,21,Yes,21,2.55,36.02,77.29,Current State
1716,45876,0,0,0,0,0,Not evaluated,2019-06-14T20:08:34,No,57,64.01,1.29,21,Yes,21,2.63,37.93,64.01,Current State
1717,17536,17536,0,17536,17536,96,Low,2019-06-13T19:54:09,No,57,86.21,1.44,21,No,21,2.78,36.06,86.21,Current State
